ward_no,ward_label,minutes,minutes_direct_only,minutes_800m,minutes_frequent,minutes_general,straight_line_km,easting,northing
168,168-Pattabhiram Nagar,12.11911729915272,12.11911729915272,12.11911729915272,12.11911729915272,12.11911729915272,0.9695293839322175,780071.625,1430771.0
168,168-Pattabhiram Nagar,9.304929608251223,9.304929608251223,9.304929608251223,9.304929608251223,9.304929608251223,0.7443943686600978,780321.625,1430771.0
169,169-Byrasandra,6.769170991960375,6.769170991960375,6.769170991960375,6.769170991960375,6.769170991960375,0.5415336793568301,780571.625,1430771.0
169,169-Byrasandra,4.959121577687459,4.959121577687459,4.959121577687459,4.959121577687459,4.959121577687459,0.39672972621499675,780821.625,1430771.0
169,169-Byrasandra,4.784908329965466,4.784908329965466,4.784908329965466,4.784908329965466,4.784908329965466,0.38279266639723725,781071.625,1430771.0
153,153-Jayanagar,4.5044439216008145,4.5044439216008145,4.5044439216008145,4.5044439216008145,4.5044439216008145,0.3603555137280651,781321.625,1430771.0
153,153-Jayanagar,5.385945079557825,5.385945079557825,5.385945079557825,5.385945079557825,5.385945079557825,0.43109511254077,781571.625,1430771.0
153,153-Jayanagar,7.5708104734448325,7.5708104734448325,7.5708104734448325,7.5708104734448325,7.5708104734448325,0.6056648378755866,781821.625,1430771.0
153,153-Jayanagar,10.253176303751424,10.253176303751424,10.253176303751424,10.253176303751424,10.253176303751424,0.8202541043001139,782071.625,1430771.0
152,152-Suddagunte Palya,12.106281004322941,12.106281004322941,12.106281004322941,12.106281004322941,13.13275779898485,0.9685024803458352,782321.625,1430771.0
152,152-Suddagunte Palya,13.624715617537827,13.624715617537827,13.624715617537827,13.624715617537827,16.10410756601511,1.0899772494030262,782571.625,1430771.0
152,152-Suddagunte Palya,15.628018478422907,15.628018478422907,15.628018478422907,15.628018478422907,18.607539129106648,1.2502414782738327,782821.625,1430771.0
152,152-Suddagunte Palya,15.483222923290839,15.483222923290839,15.440837752602162,15.483222923290839,15.483222923290839,1.2386578338632672,783071.625,1430771.0
152,152-Suddagunte Palya,12.359252475105553,12.359252475105553,12.319159723569848,12.359252475105553,12.359252475105553,0.9887401980084443,783321.625,1430771.0
152,152-Suddagunte Palya,9.203768770952955,9.203768770952955,9.203768770952955,9.203768770952955,9.203768770952955,0.7388782910092259,783571.625,1430771.0
151,151-Koramangala,6.098420808961787,6.098420808961787,6.098420808961787,6.098420808961787,6.098420808961787,0.48915751930400825,783821.625,1430771.0
151,151-Koramangala,3.0002351068965187,3.0002351068965187,3.0002351068965187,3.0002351068965187,3.0002351068965187,0.2400188085517215,784071.625,1430771.0
151,151-Koramangala,0.3838493815785353,0.3838493815785353,0.3838493815785353,0.3838493815785353,0.3838493815785353,0.030707950526282824,784321.625,1430771.0
151,151-Koramangala,3.2900638289890494,3.2900638289890494,3.2900638289890494,3.2900638289890494,3.2900638289890494,0.26320510631912397,784571.625,1430771.0
151,151-Koramangala,6.405696656094944,6.405696656094944,6.405696656094944,6.405696656094944,6.405696656094944,0.5124557324875956,784821.625,1430771.0
151,151-Koramangala,9.527467097869707,9.527467097869707,9.527467097869707,9.527467097869707,9.527467097869707,0.7621973678295765,785071.625,1430771.0
151,151-Koramangala,12.650832342264032,12.650832342264032,12.650832342264032,12.650832342264032,12.650832342264032,1.0120665873811225,785321.625,1430771.0
151,151-Koramangala,15.77484512136831,15.77484512136831,15.77484512136831,15.77484512136831,15.77484512136831,1.2619876097094649,785571.625,1430771.0
151,151-Koramangala,18.89918432774921,18.89918432774921,18.89918432774921,18.89918432774921,18.89918432774921,1.5119347462199368,785821.625,1430771.0
148,148-Ejipura,22.023711038454106,22.023711038454106,22.023711038454106,22.023711038454106,22.023711038454106,1.7618968830763286,786071.625,1430771.0
151,151-Koramangala,52.41489831237208,,26.04187390014826,52.41489831237208,52.41489831237208,2.0118684291874103,786321.625,1430771.0
151,151-Koramangala,,,27.026470415606315,,,2.2618462649189834,786571.625,1430771.0
114,114-Agaram,,,29.009469530329184,,,2.5118285124376807,786821.625,1430771.0
114,114-Agaram,,,32.39760382477617,,,2.761813973761055,787071.625,1430771.0
114,114-Agaram,,,30.839534676848434,,,3.0118018486329348,787321.625,1430771.0
114,114-Agaram,30.626867361450582,30.626867361450582,30.626867361450582,30.626867361450582,30.626867361450582,3.2617915821210435,787571.625,1430771.0
114,114-Agaram,,,31.876893479687304,,,3.511782777303095,787821.625,1430771.0
114,114-Agaram,,,34.03047014351851,,,3.7617751427656567,788071.625,1430771.0
114,114-Agaram,,,,,,4.011768459731507,788321.625,1430771.0
114,114-Agaram,,,,,,4.261762560756224,788571.625,1430771.0
114,114-Agaram,,,68.94274249253569,,,4.511757315506939,788821.625,1430771.0
150,150-Bellanduru,,,67.60299644572618,,,4.761752621020681,789071.625,1430771.0
174,174-HSR Layout,,,46.932909449974915,,,5.011748394878205,789321.625,1430771.0
150,150-Bellanduru,,,46.47379408674591,,,5.017738725366487,789571.625,1430771.0
150,150-Bellanduru,,,46.086070868525596,,,4.990695133523374,789821.625,1430771.0
150,150-Bellanduru,52.75800080361448,52.75800080361448,45.63813308049473,52.75800080361448,52.75800080361448,4.976080175751318,790071.625,1430771.0
150,150-Bellanduru,53.10122827710272,53.10122827710272,46.61703398387552,53.10122827710272,53.10122827710272,4.974003409250606,790321.625,1430771.0
150,150-Bellanduru,46.27209361620556,46.27209361620556,46.27209361620556,46.27209361620556,53.57209361620556,4.984480506027487,790571.625,1430771.0
150,150-Bellanduru,43.834274795712076,43.834274795712076,43.834274795712076,43.834274795712076,51.134274795712074,5.007432667016045,790821.625,1430771.0
150,150-Bellanduru,45.47710231794714,45.47710231794714,45.47710231794714,45.47710231794714,51.785418185961134,5.042689551660978,791071.625,1430771.0
150,150-Bellanduru,48.45627712523351,48.45627712523351,48.45627712523351,48.45627712523351,52.973379829229394,5.089995472901934,791321.625,1430771.0
150,150-Bellanduru,49.24903543226513,49.24903543226513,49.24903543226513,49.24903543226513,51.954257132518165,5.149018344684117,791571.625,1430771.0
150,150-Bellanduru,50.550790082129645,50.550790082129645,50.550790082129645,50.550790082129645,52.739277906319714,5.219360680545554,791821.625,1430771.0
150,150-Bellanduru,78.88907943359523,,52.986218974755836,,78.88907943359523,5.300571847768533,792071.625,1430771.0
150,150-Bellanduru,76.01114849222263,,76.01114849222263,,76.01114849222263,5.392160783311983,792321.625,1430771.0
150,150-Bellanduru,77.19675629261191,,77.19675629261191,,77.19675629261191,5.493608460094248,792571.625,1430771.0
150,150-Bellanduru,80.23629016721297,81.69782052081531,80.23629016721297,,80.23629016721297,5.604379529666997,792821.625,1430771.0
150,150-Bellanduru,78.8089707800622,80.1089707800622,78.8089707800622,,78.8089707800622,5.723932731285532,793071.625,1430771.0
150,150-Bellanduru,79.99638065669201,81.29638065669201,79.99638065669201,,79.99638065669201,5.851729822199007,793321.625,1430771.0
150,150-Bellanduru,,,82.60174597081112,,,5.987242930744052,793571.625,1430771.0
149,149-Varthuru,,,85.52503498014889,,,5.89127270812835,793821.625,1430771.0
149,149-Varthuru,102.58039074364085,129.98039074364084,102.58039074364085,,102.58039074364085,5.794448431147539,794071.625,1430771.0
149,149-Varthuru,100.02966756188061,127.42966756188062,100.02966756188061,,100.02966756188061,5.706940609548904,794321.625,1430771.0
149,149-Varthuru,101.24980491652583,128.64980491652585,101.24980491652583,,101.24980491652583,5.629183743724188,794571.625,1430771.0
149,149-Varthuru,104.18455990451588,131.58455990451588,103.15821548454385,,104.18455990451588,5.5615868347351105,794821.625,1430771.0
149,149-Varthuru,,,103.35646789584337,,,5.504524195603936,795071.625,1430771.0
149,149-Varthuru,,,104.62475358106747,,,5.458326219609761,795321.625,1430771.0
149,149-Varthuru,,,,,,5.423270564831672,795571.625,1430771.0
149,149-Varthuru,,,,,,5.39957425349998,795821.625,1430771.0
149,149-Varthuru,,,,,,5.387387179213141,796071.625,1430771.0
149,149-Varthuru,,,,,,5.3867874580718675,796321.625,1430771.0
149,149-Varthuru,,,62.359063933240186,,,5.39777895232202,796571.625,1430771.0
149,149-Varthuru,59.26911535627335,87.86911535627335,59.26911535627335,59.26911535627335,59.26911535627335,5.420291146960729,796821.625,1430771.0
149,149-Varthuru,56.25927893021728,84.85927893021727,56.25927893021728,56.25927893021728,56.25927893021728,5.454181388394696,797071.625,1430771.0
149,149-Varthuru,54.71482444636785,83.31482444636785,54.71482444636785,54.71482444636785,54.71482444636785,5.499239321688167,797321.625,1430771.0
149,149-Varthuru,57.356063621913535,85.95606362191353,57.356063621913535,57.356063621913535,57.356063621913535,5.555193211481629,797571.625,1430771.0
149,149-Varthuru,,,59.61080539485378,,,5.621717719396965,797821.625,1430771.0
149,149-Varthuru,,,61.17602316680236,,,5.698442648327003,798071.625,1430771.0
149,149-Varthuru,,,,,,5.784962153373375,798321.625,1430771.0
149,149-Varthuru,,,,,,5.880843954370201,798571.625,1430771.0
149,149-Varthuru,,,79.92808743033726,,,5.985638154394466,798821.625,1430771.0
149,149-Varthuru,,,78.29359854222876,,,6.098885358410423,799071.625,1430771.0
149,149-Varthuru,,,77.76543667606741,,,6.220123882586526,799321.625,1430771.0
149,149-Varthuru,77.65789802019847,105.6361003229143,77.65789802019847,,77.65789802019847,6.348895936650208,799571.625,1430771.0
130,130-Ullalu,20.108581416938627,20.108581416938627,20.108581416938627,20.108581416938627,20.108581416938627,2.5327302088464374,769571.625,1431021.0
130,130-Ullalu,17.3162692693323,17.3162692693323,17.3162692693323,17.3162692693323,17.3162692693323,2.5501154994710378,769821.625,1431021.0
130,130-Ullalu,17.71131079699117,17.71131079699117,17.71131079699117,17.71131079699117,17.71131079699117,2.5916125888105883,770071.625,1431021.0
130,130-Ullalu,20.60021635061284,20.60021635061284,20.60021635061284,20.60021635061284,20.60021635061284,2.6560915948665293,770321.625,1431021.0
130,130-Ullalu,22.618774624501064,22.618774624501064,22.618774624501064,22.618774624501064,22.618774624501064,2.741931674961964,770571.625,1431021.0
130,130-Ullalu,43.153266801933306,43.153266801933306,24.492847023500197,,43.153266801933306,2.8472014435228887,770821.625,1431021.0
130,130-Ullalu,41.39361427657861,41.39361427657861,27.08362790459934,,41.39361427657861,2.969835485315293,771071.625,1431021.0
129,129-Jnana Bharathi ward,41.83263887065188,41.83263887065188,24.985674409109112,,41.83263887065188,3.1077788788260055,771321.625,1431021.0
129,129-Jnana Bharathi ward,22.31151416792173,22.31151416792173,22.31151416792173,22.31151416792173,22.31151416792173,3.259088263535697,771571.625,1431021.0
129,129-Jnana Bharathi ward,20.490647467700853,20.490647467700853,20.490647467700853,20.490647467700853,20.490647467700853,3.421991095744585,771821.625,1431021.0
129,129-Jnana Bharathi ward,20.960846719010906,20.960846719010906,20.960846719010906,20.960846719010906,20.960846719010906,3.5949116552697546,772071.625,1431021.0
198,198-Hemmigepura,23.222800311695092,23.222800311695092,23.222800311695092,23.222800311695092,23.222800311695092,3.7764740908727847,772321.625,1431021.0
160,160-Rajarajeshwari Nagar,23.696358669077313,23.696358669077313,23.696358669077313,23.696358669077313,23.696358669077313,3.955755500099708,772571.625,1431021.0
160,160-Rajarajeshwari Nagar,24.323531586110903,24.323531586110903,24.323531586110903,24.323531586110903,24.323531586110903,4.063918377182582,772821.625,1431021.0
160,160-Rajarajeshwari Nagar,26.85964662900581,26.85964662900581,26.52861911115439,26.85964662900581,26.85964662900581,4.184239904240139,773071.625,1431021.0
160,160-Rajarajeshwari Nagar,27.006098605962904,27.006098605962904,27.006098605962904,27.006098605962904,27.006098605962904,4.31570325394005,773321.625,1431021.0
160,160-Rajarajeshwari Nagar,42.673838299408146,59.063831643961905,28.67214624288713,42.673838299408146,42.673838299408146,4.086498575238503,773571.625,1431021.0
160,160-Rajarajeshwari Nagar,60.5253096925927,64.1253096925927,31.096535395658858,,60.5253096925927,3.857150885722399,773821.625,1431021.0
160,160-Rajarajeshwari Nagar,60.908975724453214,65.50897572445321,60.908975724453214,,60.908975724453214,3.6305309949140856,774071.625,1431021.0
160,160-Rajarajeshwari Nagar,61.412296994431,66.01229699443101,59.9277618028223,,61.412296994431,3.4071832435069633,774321.625,1431021.0
160,160-Rajarajeshwari Nagar,56.82831960609178,59.22831960609179,29.641001225614573,,56.82831960609178,3.187795477228331,774571.625,1431021.0
160,160-Rajarajeshwari Nagar,54.17859789568948,56.57859789568948,26.952164805160397,,54.17859789568948,2.973244415523247,774821.625,1431021.0
161,161-Hosakerehalli,24.871786400998502,24.871786400998502,24.871786400998502,24.871786400998502,24.871786400998502,2.764656344691497,775071.625,1431021.0
161,161-Hosakerehalli,22.272820205590936,22.272820205590936,22.272820205590936,22.272820205590936,22.272820205590936,2.563487283769069,775321.625,1431021.0
161,161-Hosakerehalli,21.06029048052791,21.06029048052791,21.06029048052791,21.06029048052791,21.06029048052791,2.3716258987978045,775571.625,1431021.0
162,162-Girinagar,19.94785766667369,19.94785766667369,19.94785766667369,19.94785766667369,19.94785766667369,2.1915181390194483,775821.625,1431021.0
162,162-Girinagar,19.378112046793113,19.378112046793113,19.378112046793113,19.378112046793113,19.378112046793113,2.026300595532173,776071.625,1431021.0
162,162-Girinagar,20.66262872589398,20.66262872589398,20.66262872589398,20.66262872589398,20.66262872589398,1.8313620342536132,776321.625,1431021.0
163,163-Katriguppe,19.964261625095382,19.964261625095382,19.964261625095382,19.964261625095382,19.964261625095382,1.5971409300076307,776571.625,1431021.0
163,163-Katriguppe,17.1064287993293,17.1064287993293,17.1064287993293,17.1064287993293,17.1064287993293,1.3685143039463439,776821.625,1431021.0
163,163-Katriguppe,14.360338446491763,14.360338446491763,14.360338446491763,14.360338446491763,14.360338446491763,1.148827075719341,777071.625,1431021.0
164,164-Vidyapeeta ward,11.804235863835325,11.804235863835325,11.804235863835325,11.804235863835325,11.804235863835325,0.944338869106826,777321.625,1431021.0
164,164-Vidyapeeta ward,9.591240710164808,9.591240710164808,9.591240710164808,9.591240710164808,9.591240710164808,0.7672992568131847,777571.625,1431021.0
164,164-Vidyapeeta ward,8.010933927551104,8.010933927551104,8.010933927551104,8.010933927551104,8.010933927551104,0.6408747142040884,777821.625,1431021.0
164,164-Vidyapeeta ward,7.475926459165848,7.475926459165848,7.475926459165848,7.475926459165848,7.475926459165848,0.5980741167332678,778071.625,1431021.0
154,154-Basavanagudi,8.193603630523182,8.193603630523182,8.193603630523182,8.193603630523182,8.193603630523182,0.6554882904418546,778321.625,1431021.0
154,154-Basavanagudi,9.895052020347812,9.895052020347812,9.895052020347812,9.895052020347812,9.895052020347812,0.791604161627825,778571.625,1431021.0
167,167-Yediyur,12.174572621519655,12.174572621519655,12.174572621519655,12.174572621519655,12.174572621519655,0.9739658097215723,778821.625,1431021.0
167,167-Yediyur,14.766842335039764,14.766842335039764,14.766842335039764,14.766842335039764,14.766842335039764,1.181347386803181,779071.625,1431021.0
167,167-Yediyur,17.39751700458732,17.39751700458732,17.39751700458732,17.39751700458732,17.53369032973918,1.3918013603669859,779321.625,1431021.0
167,167-Yediyur,16.404127608010377,16.404127608010377,16.404127608010377,16.404127608010377,17.52193369538298,1.31233020864083,779571.625,1431021.0
167,167-Yediyur,14.410564573578824,14.410564573578824,14.410564573578824,14.410564573578824,14.410564573578824,1.152845165886306,779821.625,1431021.0
168,168-Pattabhiram Nagar,11.306716244479322,11.306716244479322,11.306716244479322,11.306716244479322,11.306716244479322,0.9045372995583458,780071.625,1431021.0
168,168-Pattabhiram Nagar,8.218913744349685,8.218913744349685,8.218913744349685,8.218913744349685,8.218913744349685,0.6575130995479748,780321.625,1431021.0
169,169-Byrasandra,5.17595440870065,5.17595440870065,5.17595440870065,5.17595440870065,5.17595440870065,0.41407635269605203,780571.625,1431021.0
169,169-Byrasandra,2.3583288457794116,2.3583288457794116,2.3583288457794116,2.3583288457794116,2.3583288457794116,0.18866630766235293,780821.625,1431021.0
169,169-Byrasandra,1.965750708691924,1.965750708691924,1.965750708691924,1.965750708691924,1.965750708691924,0.15726005669535392,781071.625,1431021.0
153,153-Jayanagar,4.658099049248561,4.658099049248561,4.658099049248561,4.658099049248561,4.658099049248561,0.3726479239398849,781321.625,1431021.0
153,153-Jayanagar,7.685235692969859,7.685235692969859,7.685235692969859,7.685235692969859,7.685235692969859,0.6148188554375887,781571.625,1431021.0
153,153-Jayanagar,8.186634542621555,8.186634542621555,8.186634542621555,8.186634542621555,9.757928633796514,0.6549307634097243,781821.625,1431021.0
153,153-Jayanagar,8.18714364339561,8.18714364339561,8.18714364339561,8.18714364339561,11.959415717887461,0.6549714914716487,782071.625,1431021.0
152,152-Suddagunte Palya,9.304241341492697,9.304241341492697,9.304241341492697,9.304241341492697,14.504114154412926,0.7443393073194158,782321.625,1431021.0
152,152-Suddagunte Palya,11.208913544313315,11.208913544313315,11.208913544313315,11.208913544313315,17.24071577676603,0.8967130835450653,782571.625,1431021.0
152,152-Suddagunte Palya,13.57357096518964,13.57357096518964,13.57357096518964,13.57357096518964,18.80922658234541,1.0858856772151713,782821.625,1431021.0
152,152-Suddagunte Palya,15.72503368127055,15.72503368127055,15.72503368127055,15.72503368127055,15.72503368127055,1.2580026945016438,783071.625,1431021.0
152,152-Suddagunte Palya,12.66086939859096,12.66086939859096,12.66086939859096,12.66086939859096,12.66086939859096,1.0128695518872768,783321.625,1431021.0
152,152-Suddagunte Palya,9.635859773744162,9.635859773744162,9.635859773744162,9.635859773744162,9.635859773744162,0.7708687818995329,783571.625,1431021.0
151,151-Koramangala,6.703224838116708,6.703224838116708,6.703224838116708,6.703224838116708,6.703224838116708,0.5362579870493366,783821.625,1431021.0
151,151-Koramangala,4.067911365975003,4.067911365975003,4.067911365975003,4.067911365975003,4.067911365975003,0.3254329092780002,784071.625,1431021.0
151,151-Koramangala,2.773775861981728,2.773775861981728,2.773775861981728,2.773775861981728,2.773775861981728,0.22190206895853823,784321.625,1431021.0
151,151-Koramangala,4.286141876279451,4.286141876279451,4.286141876279451,4.286141876279451,4.286141876279451,0.3428913501023561,784571.625,1431021.0
151,151-Koramangala,6.9698953962509504,6.9698953962509504,6.9698953962509504,6.9698953962509504,6.9698953962509504,0.5575916317000761,784821.625,1431021.0
151,151-Koramangala,9.915599905490541,9.915599905490541,9.915599905490541,9.915599905490541,9.915599905490541,0.7932479924392434,785071.625,1431021.0
151,151-Koramangala,12.945657617009957,12.945657617009957,12.945657617009957,12.945657617009957,12.945657617009957,1.0356526093607965,785321.625,1431021.0
151,151-Koramangala,16.012252520739604,16.012252520739604,16.012252520739604,16.012252520739604,16.012252520739604,1.2809802016591685,785571.625,1431021.0
148,148-Ejipura,19.097792030468224,19.097792030468224,19.097792030468224,19.097792030468224,19.097792030468224,1.527823362437458,785821.625,1431021.0
148,148-Ejipura,22.194376316763204,22.194376316763204,22.194376316763204,22.194376316763204,22.194376316763204,1.7755501053410565,786071.625,1431021.0
114,114-Agaram,,,29.157767317271848,,,2.0238359929459633,786321.625,1431021.0
114,114-Agaram,,,56.33039698961848,,,2.272497761519362,786571.625,1431021.0
114,114-Agaram,,,,,,2.5214242058561758,786821.625,1431021.0
114,114-Agaram,,,,,,2.770543985509774,787071.625,1431021.0
114,114-Agaram,,,33.858501403928486,,,3.019809253150159,787321.625,1431021.0
114,114-Agaram,,,33.715766504918406,,,3.269186729934259,787571.625,1431021.0
114,114-Agaram,,,40.15500382323328,,,3.518652558145688,787821.625,1431021.0
114,114-Agaram,,,,,,3.7681891904085885,788071.625,1431021.0
114,114-Agaram,,,,,,4.0177834342431975,788321.625,1431021.0
150,150-Bellanduru,,,,,,4.267425180860938,788571.625,1431021.0
150,150-Bellanduru,,,,,,4.51710655442319,788821.625,1431021.0
150,150-Bellanduru,,,125.13474926693819,,,4.766821328073863,789071.625,1431021.0
150,150-Bellanduru,,,125.07396707884939,,,4.8113632284719365,789321.625,1431021.0
150,150-Bellanduru,,,,,,4.770068355487506,789571.625,1431021.0
150,150-Bellanduru,,,49.06115411705494,,,4.741612396195483,789821.625,1431021.0
150,150-Bellanduru,,,48.753739899961346,,,4.726227260245326,790071.625,1431021.0
150,150-Bellanduru,,,50.49186259852368,,,4.724040655542395,790321.625,1431021.0
150,150-Bellanduru,48.14714235474328,48.14714235474328,48.14714235474328,48.14714235474328,55.44714235474328,4.735070866940516,790571.625,1431021.0
150,150-Bellanduru,46.90928744308978,46.90928744308978,46.90928744308978,46.90928744308978,53.782608898750645,4.75922599953818,790821.625,1431021.0
150,150-Bellanduru,47.650210164337274,47.650210164337274,47.650210164337274,47.650210164337274,53.927383740585455,4.796307758517126,791071.625,1431021.0
150,150-Bellanduru,48.1867865602269,48.1867865602269,48.1867865602269,48.1867865602269,50.80961288685546,4.846019409179347,791321.625,1431021.0
150,150-Bellanduru,46.18215774417747,46.18215774417747,46.18215774417747,46.18215774417747,48.837538434579734,4.907977191661992,791571.625,1431021.0
150,150-Bellanduru,48.87129079282518,48.87129079282518,48.87129079282518,48.87129079282518,50.43091746467621,4.9817242109138995,791821.625,1431021.0
150,150-Bellanduru,51.290313543847326,51.290313543847326,51.290313543847326,51.290313543847326,51.290313543847326,5.066745712322367,792071.625,1431021.0
150,150-Bellanduru,77.2533547164549,,52.697096155533416,,77.2533547164549,5.1624846840517105,792321.625,1431021.0
150,150-Bellanduru,78.00881744895423,,54.93071758427133,,78.00881744895423,5.268356870296456,792571.625,1431021.0
150,150-Bellanduru,80.63997598254264,,80.63997598254264,,80.63997598254264,5.3837644926697195,792821.625,1431021.0
150,150-Bellanduru,81.92713857805346,83.22713857805346,80.56364205706471,,81.92713857805346,5.50810821537328,793071.625,1431021.0
150,150-Bellanduru,,,79.783356572105,,,5.640797116719765,793321.625,1431021.0
149,149-Varthuru,,,80.1645381697893,,,5.773495035229866,793571.625,1431021.0
149,149-Varthuru,,,81.57357125785026,,,5.663636942947011,793821.625,1431021.0
149,149-Varthuru,102.74308061983727,130.14308061983726,102.74308061983727,,102.74308061983727,5.562851959310476,794071.625,1431021.0
149,149-Varthuru,100.42198526932923,127.82198526932923,100.42198526932923,,100.42198526932923,5.471641474082037,794321.625,1431021.0
149,149-Varthuru,101.4858954443514,128.8858954443514,101.4858954443514,,101.4858954443514,5.390491528662751,794571.625,1431021.0
149,149-Varthuru,104.30244481522041,131.70244481522042,104.30244481522041,,104.30244481522041,5.319862537723614,794821.625,1431021.0
149,149-Varthuru,,,107.32906620559378,,,5.260178316365841,795071.625,1431021.0
149,149-Varthuru,,,,,,5.211814887316665,795321.625,1431021.0
149,149-Varthuru,,,,,,5.175089653266488,795571.625,1431021.0
149,149-Varthuru,,,,,,5.150251587935885,795821.625,1431021.0
149,149-Varthuru,,,,,,5.137473106374995,796071.625,1431021.0
149,149-Varthuru,,,,,,5.136844208112271,796321.625,1431021.0
149,149-Varthuru,,,62.53209553234176,,,5.148369345541055,796571.625,1431021.0
149,149-Varthuru,59.531453218429206,88.1314532184292,59.531453218429206,59.531453218429206,59.531453218429206,5.171967267664894,796821.625,1431021.0
149,149-Varthuru,56.772515263043395,85.3725152630434,56.772515263043395,56.772515263043395,56.772515263043395,5.2074738518294375,797071.625,1431021.0
149,149-Varthuru,55.63811467597132,84.23811467597132,55.63811467597132,55.63811467597132,55.63811467597132,5.254647696770694,797321.625,1431021.0
149,149-Varthuru,56.06069774753924,86.33850947720491,56.06069774753924,56.06069774753924,56.06069774753924,5.313178043023572,797571.625,1431021.0
149,149-Varthuru,56.802964542959145,99.60296454295914,56.802964542959145,56.802964542959145,56.802964542959145,5.382694438342014,797821.625,1431021.0
149,149-Varthuru,,,59.03396526796172,,,5.462777491006593,798071.625,1431021.0
149,149-Varthuru,,,61.77332017366675,,,5.552970053578403,798321.625,1431021.0
149,149-Varthuru,,,80.61350714796271,,,5.6527882425957525,798571.625,1431021.0
149,149-Varthuru,,,77.84313222361521,,,5.761731806958653,798821.625,1431021.0
149,149-Varthuru,75.53685027159811,103.23685027159812,75.53685027159811,,75.53685027159811,5.87929348774232,799071.625,1431021.0
149,149-Varthuru,74.64721190887,102.34721190887001,74.64721190887,,74.64721190887,6.004967145180688,799321.625,1431021.0
149,149-Varthuru,74.61159747721375,102.51159747721375,74.61159747721375,,74.61159747721375,6.138254549494485,799571.625,1431021.0
149,149-Varthuru,73.98905387578739,102.1890538757874,73.98905387578739,,73.98905387578739,6.278670831798717,799821.625,1431021.0
130,130-Ullalu,21.735464566156523,21.735464566156523,21.735464566156523,21.735464566156523,21.735464566156523,2.7826827362803273,769571.625,1431271.0
130,130-Ullalu,20.076115136003725,20.076115136003725,20.076115136003725,20.076115136003725,20.076115136003725,2.798515670964105,769821.625,1431271.0
130,130-Ullalu,20.246776919145375,20.246776919145375,20.246776919145375,20.246776919145375,20.246776919145375,2.836380917731392,770071.625,1431271.0
130,130-Ullalu,19.772204916454065,19.772204916454065,19.772204916454065,19.772204916454065,19.772204916454065,2.8954142122172906,770321.625,1431271.0
130,130-Ullalu,20.105574435764357,20.105574435764357,20.105574435764357,20.105574435764357,20.105574435764357,2.9743554276765534,770571.625,1431271.0
130,130-Ullalu,23.025676784591784,23.025676784591784,23.025676784591784,23.025676784591784,23.025676784591784,3.071670060404938,770821.625,1431271.0
130,130-Ullalu,38.79911223697661,38.79911223697661,26.100164231781058,,38.79911223697661,3.1856747652306217,771071.625,1431271.0
129,129-Jnana Bharathi ward,39.85498615321519,39.85498615321519,26.717776572340274,,39.85498615321519,3.3146478635997334,771321.625,1431271.0
129,129-Jnana Bharathi ward,42.95462966645859,42.95462966645859,24.67309380221945,,42.95462966645859,3.4569144058691093,771571.625,1431271.0
129,129-Jnana Bharathi ward,,,23.545899898821524,,,3.610903482418836,771821.625,1431271.0
129,129-Jnana Bharathi ward,,,23.80826648076621,,,3.775180884299927,772071.625,1431271.0
129,129-Jnana Bharathi ward,23.706669482083417,23.706669482083417,23.706669482083417,23.706669482083417,23.706669482083417,3.9484626703342,772321.625,1431271.0
160,160-Rajarajeshwari Nagar,20.805755226032165,20.805755226032165,20.805755226032165,20.805755226032165,20.805755226032165,4.129615503755983,772571.625,1431271.0
160,160-Rajarajeshwari Nagar,22.308439895062293,22.308439895062293,22.308439895062293,22.308439895062293,22.308439895062293,4.287727938709607,772821.625,1431271.0
160,160-Rajarajeshwari Nagar,23.950780167375083,23.950780167375083,23.950780167375083,23.950780167375083,23.950780167375083,4.4019361508572725,773071.625,1431271.0
160,160-Rajarajeshwari Nagar,24.25638047075732,24.25638047075732,24.25638047075732,24.25638047075732,24.25638047075732,4.415745169912931,773321.625,1431271.0
160,160-Rajarajeshwari Nagar,26.859122425392584,26.859122425392584,26.859122425392584,26.859122425392584,26.859122425392584,4.1895044761179285,773571.625,1431271.0
160,160-Rajarajeshwari Nagar,42.89840848617828,,29.829105776799754,42.89840848617828,42.89840848617828,3.966117762398758,773821.625,1431271.0
160,160-Rajarajeshwari Nagar,63.786625026316706,68.38662502631671,31.779601270429154,,63.786625026316706,3.7460956281197233,774071.625,1431271.0
160,160-Rajarajeshwari Nagar,58.54860604524894,63.34860604524894,31.085504634948773,,58.54860604524894,3.530067252166802,774321.625,1431271.0
160,160-Rajarajeshwari Nagar,58.477455939808884,60.87745593980888,28.696000448019973,,58.477455939808884,3.318812612158639,774571.625,1431271.0
160,160-Rajarajeshwari Nagar,25.695702945069485,25.695702945069485,25.695702945069485,25.695702945069485,25.695702945069485,3.1133036319039014,774821.625,1431271.0
161,161-Hosakerehalli,22.6606370041628,22.6606370041628,22.6606370041628,22.6606370041628,22.6606370041628,2.9147558824417517,775071.625,1431271.0
161,161-Hosakerehalli,21.706805129605296,21.706805129605296,21.706805129605296,21.706805129605296,21.706805129605296,2.7246915796162265,775321.625,1431271.0
162,162-Girinagar,20.47097999315651,20.47097999315651,20.47097999315651,20.47097999315651,20.47097999315651,2.545012093062495,775571.625,1431271.0
